                   l            thetaxbin         thetaxbindev            thetaybin         thetaybindev            thetazbin         thetazdevbin
 l=         100
                 229    -0.47628259676981     0.00000000000000    -0.46542005934526     0.00000000000000     0.94170265611507     0.00000000000000
                 230    -0.49611528668575     0.00000000000000    -0.39972553570671     0.00000000000000     0.89584082239246     0.00000000000000
                 231    -0.47843717576324     0.00000000000000    -0.41199977429119     0.00000000000000     0.89043695005443     0.00000000000000
                 232    -0.49929351397993     0.00000000000000    -0.46268119320702     0.00000000000000     0.96197470718695     0.00000000000000
                 233    -0.48479002348729     0.00759610770331    -0.47268921676031     0.00064538461358     0.95747924024760     0.00695072308973
                 234    -0.49115366635175     0.00848311685901    -0.47235650426658     0.00805589149093     0.96351017061833     0.01653900834994
                 235    -0.49976105385309     0.00015575360439    -0.48970220992514     0.00309610274985     0.98946326377822     0.00325185635424
                 236    -0.49773015765102     0.00099909146916    -0.47706048814322     0.00191585773005     0.97479064579424     0.00291494919921
                 237    -0.49421514964503     0.00880353463653    -0.44994368578037     0.01077971661109     0.94415883542540     0.00197618197456
                 238    -0.49841299107540     0.00039984575793    -0.46575851313578     0.00057081870163     0.96417150421118     0.00017097294370
                 239    -0.49139667970647     0.00427091262373    -0.45537665558658     0.01518537393399     0.94677333529305     0.01945628655771
                 240    -0.49326585854494     0.01055140837930    -0.45221537371304     0.02414633021955     0.94548123225799     0.03469773859885
                 241    -0.49887128352740     0.00030489709475    -0.48372812825920     0.00576148848032     0.98259941178660     0.00545659138557
                 242    -0.49952047368646     0.00014990460362    -0.46317135249303     0.00380841006257     0.96269182617949     0.00365850545895
                 243    -0.49569493811208     0.00674311954224    -0.44687886695427     0.01083045956104     0.94257380506635     0.01757357910328
                 244    -0.49848137648499     0.00032344112897    -0.45744008012387     0.00606810828200     0.95592145660885     0.00639154941097
                 245    -0.49710464761569     0.00113720982772    -0.45970693483989     0.00280705559087     0.95681158245558     0.00394426541860
                 246    -0.49638520835283     0.00052718135359    -0.41923735168537     0.00518727064839     0.91562256003819     0.00466008929480
                 247    -0.49865804499663     0.00037152725747    -0.49405483227077     0.00002806103670     0.99271287726740     0.00034346622078
                 248    -0.49764737796333     0.00008092110259    -0.44976097614567     0.00136231901287     0.94740835410899     0.00128139791027
                 249    -0.49848554983884     0.00033436152473    -0.43024147172410     0.00055506765403     0.92872702156293     0.00022070612930
                 250    -0.49966946119714     0.00007130716380    -0.47395973017508     0.00051454088078     0.97362919137222     0.00058584804457
                 251    -0.49658984824591     0.00132999949453    -0.42871869169571     0.00409546992687     0.92530853994162     0.00276547043235
                 252    -0.49812017498402     0.00059920363447    -0.44374010061189     0.00200629972534     0.94186027559591     0.00140709609087
                 253    -0.49914291779882     0.00029653171979    -0.49073521895372     0.00194285035871     0.98987813675255     0.00223938207850
                 254    -0.49953297007656     0.00006626051786    -0.48862898160106     0.00108186420840     0.98816195167761     0.00101560369053
                 255    -0.49826515888288     0.00038482684420    -0.45006075039150     0.00519139713968     0.94832590927438     0.00480657029548
